frame_id,timestamp,has_detection,bbox_cx,bbox_cy,bbox_w,bbox_h,det_confidence,z_mono,z_stereo,disparity,stereo_conf,depth_method,obs_x,obs_y,obs_z
239,19518.245926,0,,,,,,,,,,,,,,
240,19518.267128,0,,,,,,,,,,,,,,
241,19518.283119,0,,,,,,,,,,,,,,
242,19518.298977,0,,,,,,,,,,,,,,
243,19518.314866,0,,,,,,,,,,,,,,
244,19518.330702,0,,,,,,,,,,,,,,
245,19518.346512,0,,,,,,,,,,,,,,
246,19518.362341,0,,,,,,,,,,,,,,
247,19518.381053,0,,,,,,,,,,,,,,
248,19518.397916,0,,,,,,,,,,,,,,
249,19518.413692,0,,,,,,,,,,,,,,
250,19518.429531,0,,,,,,,,,,,,,,
251,19518.445365,0,,,,,,,,,,,,,,
252,19518.461231,0,,,,,,,,,,,,,,
253,19518.477053,0,,,,,,,,,,,,,,
254,19518.492893,0,,,,,,,,,,,,,,
255,19518.510704,0,,,,,,,,,,,,,,
256,19518.526821,0,,,,,,,,,,,,,,
257,19518.542550,0,,,,,,,,,,,,,,
258,19518.560635,0,,,,,,,,,,,,,,
259,19518.576920,0,,,,,,,,,,,,,,
260,19518.592390,0,,,,,,,,,,,,,,
261,19518.608109,0,,,,,,,,,,,,,,
262,19518.626563,0,,,,,,,,,,,,,,
263,19518.642514,0,,,,,,,,,,,,,,
264,19518.659939,0,,,,,,,,,,,,,,
265,19518.677119,0,,,,,,,,,,,,,,
266,19518.691734,0,,,,,,,,,,,,,,
267,19518.710731,0,,,,,,,,,,,,,,
268,19518.726579,0,,,,,,,,,,,,,,
269,19518.742429,0,,,,,,,,,,,,,,
270,19518.760047,0,,,,,,,,,,,,,,
271,19518.777047,0,,,,,,,,,,,,,,
272,19518.791797,0,,,,,,,,,,,,,,
273,19518.810536,0,,,,,,,,,,,,,,
274,19518.827200,0,,,,,,,,,,,,,,
275,19518.842215,0,,,,,,,,,,,,,,
276,19518.860339,0,,,,,,,,,,,,,,
277,19518.877143,0,,,,,,,,,,,,,,
278,19518.892743,0,,,,,,,,,,,,,,
279,19518.908883,1,964.91,636.89,18.73,18.29,0.6132,6.7941,8.1900,10.6544,0.7938,1,-0.1678,0.6148,8.3270
280,19518.926692,1,964.91,636.89,18.73,18.29,0.4000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
281,19518.943968,1,964.91,636.89,18.73,18.29,0.3000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
282,19518.961198,1,964.91,636.89,18.73,18.29,0.2000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
283,19518.978635,1,967.28,664.70,16.93,17.71,0.5185,7.5163,8.7032,10.0262,0.7442,1,-0.1496,0.9918,8.8488
284,19518.993038,1,964.91,636.89,18.73,18.29,0.0000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
284,19518.993038,1,967.28,664.70,16.93,17.71,0.4000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
285,19519.009889,1,967.28,664.70,16.93,17.71,0.3000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
286,19519.026929,1,967.28,664.70,16.93,17.71,0.2000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
287,19519.043824,1,967.28,664.70,16.93,17.71,0.1000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
288,19519.061117,1,967.28,664.70,16.93,17.71,0.0000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
289,19519.075253,0,,,,,,,,,,,,,,
290,19519.092648,0,,,,,,,,,,,,,,
291,19519.110719,0,,,,,,,,,,,,,,
292,19519.127286,0,,,,,,,,,,,,,,
293,19519.143159,0,,,,,,,,,,,,,,
294,19519.159454,0,,,,,,,,,,,,,,
295,19519.175163,0,,,,,,,,,,,,,,
296,19519.191631,0,,,,,,,,,,,,,,
297,19519.209461,0,,,,,,,,,,,,,,
298,19519.227143,0,,,,,,,,,,,,,,
299,19519.243366,0,,,,,,,,,,,,,,
300,19519.261987,0,,,,,,,,,,,,,,
301,19519.278936,0,,,,,,,,,,,,,,
302,19519.294688,0,,,,,,,,,,,,,,
303,19519.310640,0,,,,,,,,,,,,,,
304,19519.326454,0,,,,,,,,,,,,,,
305,19519.342867,0,,,,,,,,,,,,,,
306,19519.361001,0,,,,,,,,,,,,,,
307,19519.375425,0,,,,,,,,,,,,,,
308,19519.392727,0,,,,,,,,,,,,,,
309,19519.410563,0,,,,,,,,,,,,,,
310,19519.427038,0,,,,,,,,,,,,,,
311,19519.442868,0,,,,,,,,,,,,,,
312,19519.460472,0,,,,,,,,,,,,,,
313,19519.474763,0,,,,,,,,,,,,,,
314,19519.493753,0,,,,,,,,,,,,,,
315,19519.510810,0,,,,,,,,,,,,,,
316,19519.526648,0,,,,,,,,,,,,,,
317,19519.543122,0,,,,,,,,,,,,,,
318,19519.560521,0,,,,,,,,,,,,,,
319,19519.577709,0,,,,,,,,,,,,,,
320,19519.593872,0,,,,,,,,,,,,,,
321,19519.610746,0,,,,,,,,,,,,,,
322,19519.627177,0,,,,,,,,,,,,,,
323,19519.643526,0,,,,,,,,,,,,,,
324,19519.660784,0,,,,,,,,,,,,,,
325,19519.677784,0,,,,,,,,,,,,,,
326,19519.692520,0,,,,,,,,,,,,,,
327,19519.711215,0,,,,,,,,,,,,,,
328,19519.727104,0,,,,,,,,,,,,,,
329,19519.743954,0,,,,,,,,,,,,,,
330,19519.761191,0,,,,,,,,,,,,,,
331,19519.775513,0,,,,,,,,,,,,,,
332,19519.794241,0,,,,,,,,,,,,,,
333,19519.811072,0,,,,,,,,,,,,,,
334,19519.826881,0,,,,,,,,,,,,,,
335,19519.844536,0,,,,,,,,,,,,,,
336,19519.861052,0,,,,,,,,,,,,,,
337,19519.875664,0,,,,,,,,,,,,,,
338,19519.892753,0,,,,,,,,,,,,,,
339,19519.910739,0,,,,,,,,,,,,,,
340,19519.927544,0,,,,,,,,,,,,,,
341,19519.943836,0,,,,,,,,,,,,,,
342,19519.960534,0,,,,,,,,,,,,,,
343,19519.976076,0,,,,,,,,,,,,,,
344,19519.992955,0,,,,,,,,,,,,,,
345,19520.010574,0,,,,,,,,,,,,,,
346,19520.026610,0,,,,,,,,,,,,,,
347,19520.044349,1,953.79,538.24,14.82,16.38,0.5458,8.5902,10.2003,8.5546,0.6597,1,-0.3676,-0.6416,10.3709
348,19520.061213,1,953.79,538.24,14.82,16.38,0.4000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
349,19520.076449,1,955.11,534.59,16.21,17.76,0.7402,7.8509,9.2927,9.3901,0.8058,1,-0.3178,-0.6319,9.4482
350,19520.094754,1,955.56,533.57,15.62,16.90,0.7217,8.1492,9.4376,9.2460,0.7218,1,-0.3169,-0.6553,9.5955
351,19520.113356,1,955.57,533.03,17.15,17.96,0.5458,7.4234,8.3710,10.4241,0.6684,1,-0.2789,-0.5832,8.4491
352,19520.130484,1,955.90,532.73,17.21,17.64,0.7066,7.3980,8.8663,9.8417,0.7085,1,-0.2913,-0.6214,8.9491
353,19520.146061,1,956.43,532.55,17.63,18.18,0.6179,7.2208,8.3021,10.5106,0.6820,1,-0.2645,-0.5793,8.3129
354,19520.161805,1,956.42,532.49,17.78,18.09,0.7663,7.1589,8.2806,10.5378,0.6918,1,-0.2639,-0.5785,8.2914
355,19520.180418,1,956.43,532.46,17.91,18.02,0.6817,7.1058,8.2950,10.5195,0.7005,1,-0.2643,-0.5799,8.3059
356,19520.197528,1,956.68,532.22,17.23,17.89,0.6206,7.3885,9.0991,9.5899,0.7781,1,-0.2868,-0.6390,9.1110
357,19520.213129,1,956.51,532.91,16.95,17.79,0.7194,7.5086,9.4499,9.2339,0.7001,1,-0.3001,-0.6547,9.4622
358,19520.231239,1,956.51,532.91,16.95,17.79,0.4000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
359,19520.251980,1,956.51,532.91,16.95,17.79,0.3000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
360,19520.270356,1,956.91,535.04,15.97,17.83,0.4366,7.9723,9.3286,9.3539,0.7385,1,-0.2911,-0.6190,9.3408
361,19520.285388,1,956.91,535.04,15.97,17.83,0.2000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
362,19520.301280,1,956.91,535.04,15.97,17.83,0.1000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
